"37","74535434343","CHEVROLET","S10","2019","2020","109590.00","126028.5000","0.05","LOJA_IBIRAPUERA","2020-06-21 17:28:18"
"38","98787879088","FORD","Ka","2020","2020","45590.00","56987.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"39","897675644","VOLKSWAGEN","Polo","2020","2020","58900.00","73625.0000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"40","11235678897","AUDI","Q3","2020","2020","179990.00","188989.5000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"41","11213245667","HONDA","FIT","2020","62800.00","78500.0000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"42","99686866543","CAOA CHERY","Tiggo 5X","2019","2020","91990.00","114987.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"43","55224232121","BMW","Série 3","2020","2020","270900.00","284445.0000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"44","77456777754","CHEVROLET","Prisma","2020","2020","60990.00","76237.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"45","33234564544","JEEP","Renegade","2019","2020","91590.00","114487.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"46","55556342212","VOLVO","XC60","2020","2020","245950.00","258247.5000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"47","66456353433","MITSUBISHI","Pajero","2020","2020","150878.00","158421.9000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"48","88857632222","TOYOTA","Yaris","2019","2020","68490.00","85612.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"49","11456677888","VOLKSWAGEN","T-Cross","2020","2020","97990.00","122487.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"50","99996533322","MINI","Cooper","2020","2020","149990.00","172488.5000","0.05","LOJA_IBIRAPUERA","2020-06-21 17:28:18"
"51","66463535252","SUZUKI","Jimny","2020","2020","77990.00","97487.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"52","22224232312","MERCEDES-BENZ","CLA","2020","2020","219900.00","230895.0000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"53","44444535342","CHEVROLET","Onix Plus","2020","2020","59290.00","74112.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"54","53434342322","FORD","FUCUS","2019","2020","74990.00","93737.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"55","45678564534","BMW","330i","2019","2020","269950.00","283447.5000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"56","12243254354","TOYOTA","RAV4","2020","2020","165990.00","174289.5000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"57","87547456533","SUZUKI","Vitara","2020","2020","102990.00","118438.5000","0.05","LOJA_IBIRAPUERA","2020-06-21 17:28:18"
"58","66456453333","JEEP","Compass","2020","2020","134990.00","155238.5000","0.05","LOJA_IBIRAPUERA","2020-06-21 17:28:18"
"59","9977456453","FIAT","Cronos","2020","2020","60990.00","76237.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"60","32424242424","VOLKSWAGEN","UP!","2020","2020","45900.00","57375.0000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"61","14254646345","HONDA","WR-V","2020","2020","89100.00","111375.0000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"62","89665353423","TOYOTA","Corolla","2020","2020","104940.00","120681.0000","0.05","LOJA_IBIRAPUERA","2020-06-21 17:28:18"
"63","24242435677","CHEVROLET","Tracker","2020","2020","94990.00","118737.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"64","13225435645","CHEVROLET","Spin","2019","2020","69150.00","86437.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"65","54543534353","FORD","EcoSport","2020","2020","71990.00","89987.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"66","35434242424","AUDI","A5","2020","2020","267900.00","281295.0000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"67","13457687898","HYUNDAI","Creta","2019","2020","80990.00","101237.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"68","75633232323","JAGUAR","XE","2020","2020","245900.00","258195.0000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
"69","66453434343","VOLKSWAGEN","Virtus","2020","2020","75990.00","94987.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"70","34343535434","FIAT","Argo","2020","2020","57790.00","72237.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"71","22323234243","FIAT","Mobi","2020","2020","35990.00","44987.5000","0.1","LOJA_AV_PAULISTA","2020-06-21 17:28:18"
"72","44433333423","FORD","Edge","2020","2020","299000.00","313950.0000","0.02","LOJA_JARDINS","2020-06-21 17:28:18"
